ano_campeonato,data,horario,fase,tipo_fase,estadio,arbitro,publico,publico_max,time_mandante,time_visitante,tecnico_mandante,tecnico_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,idade_media_titular_mandante,idade_media_titular_visitante,gols_mandante,gols_visitante,gols_1_tempo_mandante,gols_1_tempo_visitante,penalti,gols_penalti_mandante,gols_penalti_visitante,escanteios_mandante,escanteios_visitante,faltas_mandante,faltas_visitante,chutes_bola_parada_mandante,chutes_bola_parada_visitante,defesas_mandante,defesas_visitante,impedimentos_mandante,impedimentos_visitante,chutes_mandante,chutes_visitante,chutes_fora_mandante,chutes_fora_visitante
2022,2022-10-12,21:45:00,Final ,Jogo De Ida,Neo Química Arena ,Braulio da Silva Machado,47031,49205,Corinthians,Flamengo,Vítor Pereira,Dorival Júnior,52800000,83000000,29.3,29.4,0,0,0,0,0,,,3,5,12,10,10,12,6,3,0,1,13,19,7,10
2022,2022-09-14,21:45:00,Semi-Finais ,Jogos De Volta,Estádio Jornalista Mário Filho,Wilton Sampaio,62977,78838,Flamengo,São Paulo,Dorival Júnior,Rogério Ceni,83000000,35000000,29.3,27.1,1,0,1,0,0,,,7,6,12,13,12,10,6,2,1,2,8,16,5,7
2022,2022-09-15,20:00:00,Semi-Finais ,Jogos De Volta,Neo Química Arena ,Anderson Daronco,45558,49205,Corinthians,Fluminense,Vítor Pereira,Fernando Diniz,51800000,26600000,29.5,29.2,3,0,1,0,0,,,5,10,10,9,9,9,4,4,5,2,16,13,9,5
2022,2022-08-17,21:30:00,Quartas De Final ,Jogos De Volta,Ligga Arena,Raphael Claus,39360,42372,Athletico-PR,Flamengo,Luiz Felipe Scolari,Dorival Júnior,27450000,82300000,27,29.3,0,1,0,0,0,,,7,4,18,6,6,18,6,1,1,1,10,13,8,4
2022,2022-08-17,21:30:00,Quartas De Final ,Jogos De Volta,Neo Química Arena ,Bruno Arleu de Araújo,43195,49205,Corinthians,Atlético-GO,,,52650000,7900000,29.1,27.3,4,1,1,0,0,,,7,2,9,14,14,8,2,3,1,4,15,9,3,4
2022,2022-07-27,21:30:00,Quartas De Final ,Jogos De Ida,Estádio Antonio Accioly,Marcelo de Lima Henrique  (RJ),12089,13000,Atlético-GO,Corinthians,,,9700000,56300000,26.7,27.8,2,0,1,0,0,,,4,7,8,12,11,7,1,1,1,1,8,8,5,4
2022,2022-07-27,21:30:00,Quartas De Final ,Jogos De Ida,Estádio Jornalista Mário Filho,Luiz Flávio de Oliveira (SP),65271,78838,Flamengo,Athletico-PR,Dorival Júnior,Luiz Felipe Scolari,84300000,27900000,29.2,26.3,0,0,0,0,0,,,7,3,13,20,18,13,0,5,1,2,22,4,13,4
2022,2022-07-28,20:00:00,Quartas De Final ,Jogos De Ida,Estádio Cícero Pompeu de Toledo,Wilton Sampaio,51297,72039,São Paulo,América-MG,Rogério Ceni,Vagner Mancini,32300000,9250000,26,30.4,1,0,1,0,0,,,5,4,10,14,12,10,1,4,2,1,13,8,6,4
2022,2022-07-12,21:00:00,Oitavas De Final ,Jogos De Volta,Estádio Governador Magalhães Pinto,Raphael Claus,58844,59483,Cruzeiro,Fluminense,Paulo Pezzolano,Fernando Diniz,6200000,26350000,27.5,28.4,0,3,0,0,0,,,4,5,12,7,7,12,3,5,7,0,12,12,4,3
2022,2022-07-13,20:00:00,Oitavas De Final ,Jogos De Volta,Estádio Governador Plácido Castelo,Anderson Daronco,48510,60326,Ceará SC,Fortaleza,Marquinhos Santos,Juan Pablo Vojvoda,10450000,10100000,30.6,27.6,1,0,0,0,0,,,5,4,14,25,24,14,4,2,0,0,14,17,7,5
2022,2022-07-13,21:30:00,Oitavas De Final ,Jogos De Volta,Estádio Jornalista Mário Filho,Wilton Sampaio,68747,78838,Flamengo,Atlético-MG,Dorival Júnior,Antonio Mohamed,84300000,69900000,29.1,29.2,2,0,1,0,0,,,4,5,18,14,14,16,0,7,1,0,21,7,7,5
2022,2022-07-13,21:30:00,Oitavas De Final ,Jogos De Volta,Estádio Urbano Caldeira,Jean Pierre Goncalves Lima,12294,20120,Santos,Corinthians,Marcelo Fernandes,Vítor Pereira,35800000,31800000,26.7,27.1,1,0,0,0,0,,,6,1,12,6,6,12,0,2,0,1,13,6,5,4
2022,2022-06-22,19:00:00,Oitavas De Final ,Jogos De Ida,Estádio Antonio Accioly,Flavio Rodrigues de Souza,10645,13000,Atlético-GO,Goiás,,,7950000,8150000,27.1,26.9,0,0,0,0,0,,,17,5,8,14,13,8,2,5,4,0,16,12,5,7
2022,2022-06-22,20:00:00,Oitavas De Final ,Jogos De Ida,Estádio Governador Plácido Castelo,Wagner do Nascimento Magalhães,29876,60326,Fortaleza,Ceará SC,Juan Pablo Vojvoda,Marquinhos Santos,12750000,9750000,29.1,30.7,2,0,0,0,0,,,9,6,18,10,9,16,4,5,0,0,17,12,2,5
2022,2022-06-22,21:30:00,Oitavas De Final ,Jogos De Ida,Estádio Raimundo Sampaio,Luiz Flávio de Oliveira (SP),53953,,Atlético-MG,Flamengo,Antonio Mohamed,Dorival Júnior,59400000,94100000,30.5,29.2,2,1,1,0,0,,,3,6,16,14,14,13,1,2,1,0,7,10,2,5
2022,2022-06-22,21:30:00,Oitavas De Final ,Jogos De Ida,Neo Química Arena ,Marcelo de Lima Henrique  (RJ),40624,49205,Corinthians,Santos,Vítor Pereira,Fabián Bustos,43800000,36400000,27.4,23.6,4,0,3,0,0,,,9,4,10,16,16,10,1,4,0,1,13,6,3,3
2022,2022-06-23,20:00:00,Oitavas De Final ,Jogos De Ida,Estádio Cícero Pompeu de Toledo,Raphael Claus,38201,72039,São Paulo,Palmeiras,Rogério Ceni,Abel Ferreira,33800000,88000000,26.9,27.5,1,0,1,0,0,,,4,1,13,4,4,13,0,3,2,4,14,6,5,6
2022,2022-06-30,19:00:00,Oitavas De Final ,Jogos De Ida,Estádio Raimundo Sampaio,Jean Pierre Goncalves Lima,3861,25000,América-MG,Botafogo,Vagner Mancini,Luís Castro,8950000,27730000,30.3,26.5,3,0,2,0,0,,,8,5,16,6,6,16,5,4,1,0,20,21,9,13
2023,2023-09-24,17:00:00,Final ,Jogo De Volta,Estádio Cícero Pompeu de Toledo,Braulio da Silva Machado,63077,72039,São Paulo,Flamengo,Dorival Júnior,Jorge Sampaoli,36600000,93000000,28.8,27.3,1,1,1,1,0,,,2,4,17,14,14,17,4,2,0,3,8,13,4,6
2023,2023-09-17,17:00:00,Final ,Jogo De Ida,Estádio Jornalista Mário Filho,Anderson Daronco,67350,78838,Flamengo,São Paulo,Jorge Sampaoli,Dorival Júnior,90000000,36600000,25.9,28.8,0,1,0,1,0,,,3,4,18,15,15,18,1,1,0,2,6,5,3,1
2023,2023-07-26,22:30:00,Semi-Finais ,Jogos De Ida,Arena do Grêmio,Raphael Claus,52932,60540,Grêmio,Flamengo,Renato Portaluppi,Jorge Sampaoli,36600000,64300000,29.2,27.6,0,2,0,1,0,,,6,3,11,10,9,10,5,1,1,1,11,14,7,6
2023,2023-07-12,22:30:00,Quartas De Final ,Jogos De Volta,Ligga Arena,Braulio da Silva Machado,37842,42372,Athletico-PR,Flamengo,Wesley Carvalho,Jorge Sampaoli,54400000,80200000,26.7,26.7,0,2,0,1,0,,,11,3,23,9,9,23,1,5,2,2,27,8,16,5
2023,2023-07-05,22:30:00,Quartas De Final ,Jogos De Ida,Estádio Jornalista Mário Filho,Flavio Rodrigues de Souza,60996,,Flamengo,Athletico-PR,,,80200000,43100000,26.9,27.5,2,1,0,1,0,,,4,5,14,23,19,14,1,2,2,1,12,8,3,4
2023,2023-05-31,21:00:00,Oitavas De Final ,Jogos De Volta,Estádio Governador Magalhães Pinto,Flavio Rodrigues de Souza,41090,61927,Cruzeiro,Grêmio,Pepa,Renato Portaluppi,17300000,21900000,27.7,29,0,1,0,1,0,,,14,4,9,21,20,8,2,6,0,5,24,5,7,2
2023,2023-05-17,20:30:00,Oitavas De Final ,Jogos De Ida,Arena do Grêmio,Raphael Claus,29665,60540,Grêmio,Cruzeiro,Renato Portaluppi,Pepa,28000000,18200000,29.5,28.6,1,1,0,1,0,,,6,5,7,11,10,7,5,3,2,0,13,16,5,6
2023,2023-04-12,21:00:00,3ª Eliminatória ,Jogos De Ida,Allianz Parque,Bruno Arleu de Araújo,33603,43713,Palmeiras,Tombense,Abel Ferreira,Marcelo Chamusca,69950000,3050000,26.7,30.4,4,2,2,1,0,,,8,1,18,16,16,17,3,8,3,1,24,10,6,5
2022,2022-08-24,19:30:00,Semi-Finais ,Jogos De Ida,Estádio Jornalista Mário Filho,Ramon Abatti,58203,82238,Fluminense,Corinthians,Fernando Diniz,Vítor Pereira,32600000,52800000,28.5,29.1,2,2,1,1,0,,,6,5,6,13,12,6,0,3,0,2,14,9,7,4
2022,2022-08-24,21:30:00,Semi-Finais ,Jogos De Ida,Estádio Cícero Pompeu de Toledo,Anderson Daronco,51365,72039,São Paulo,Flamengo,Rogério Ceni,Dorival Júnior,37400000,83000000,27.2,29.3,1,3,0,1,0,,,17,2,14,9,9,13,1,4,0,0,26,7,9,2
2022,2022-07-28,20:30:00,Quartas De Final ,Jogos De Ida,Estádio Governador Plácido Castelo,Raphael Claus,29898,60326,Fortaleza,Fluminense,Juan Pablo Vojvoda,Fernando Diniz,13500000,26350000,29.4,28.4,0,1,0,1,0,,,7,3,22,11,11,22,2,3,5,6,11,10,4,4
2022,2022-07-12,20:30:00,Oitavas De Final ,Jogos De Volta,Ligga Arena,Marcelo de Lima Henrique  (RJ),26324,42372,Athletico-PR,EC Bahia,Luiz Felipe Scolari,Enderson Moreira,29000000,9650000,25.2,25.4,2,1,0,1,0,,,7,5,6,12,10,6,2,2,2,0,23,13,9,6
2022,2022-07-13,19:00:00,Oitavas De Final ,Jogos De Volta,Estádio Serra Dourada,Luiz Flávio de Oliveira (SP),13607,14525,Goiás,Atlético-GO,,,7700000,7600000,27.2,27.8,0,3,0,1,0,,,6,4,19,12,12,19,2,4,0,1,13,13,7,7
2022,2022-07-14,21:00:00,Oitavas De Final ,Jogos De Volta,Estádio Olímpico Nilton Santos,Braulio da Silva Machado,13862,46931,Botafogo,América-MG,Luís Castro,Vagner Mancini,29850000,8500000,27.2,29.6,0,2,0,1,0,,,6,3,14,13,12,13,3,11,3,2,26,11,9,4
2022,2022-06-23,19:00:00,Oitavas De Final ,Jogos De Ida,Estádio Jornalista Mário Filho,André Luiz de Freitas Castro,46325,82238,Fluminense,Cruzeiro,Fernando Diniz,Paulo Pezzolano,33850000,8750000,28.6,27.7,2,1,1,1,0,,,8,3,13,11,10,12,0,5,2,1,31,5,16,3
2023,2023-05-17,22:30:00,Oitavas De Final ,Jogos De Ida,Ligga Arena,Leandro Pedro Vuaden,23243,42372,Athletico-PR,Botafogo,Paulo Turra,Luís Castro,51550000,27400000,26.4,27.7,3,2,0,2,0,,,8,3,12,13,13,12,2,3,1,1,23,6,13,2
2023,2023-04-11,20:00:00,3ª Eliminatória ,Jogos De Ida,Estádio Santa Cruz,Braulio da Silva Machado,12985,29292,Botafogo-SP,Santos,Adilson Batista,Odair Hellmann,900000,38800000,27.6,26.1,0,2,0,2,0,,,6,2,14,20,19,14,2,2,0,1,15,7,7,1
2022,2022-08-17,20:00:00,Quartas De Final ,Jogos De Volta,Estádio Jornalista Mário Filho,Wilton Sampaio,60833,82238,Fluminense,Fortaleza,Fernando Diniz,Juan Pablo Vojvoda,26350000,12100000,28.5,29.2,2,2,0,2,0,,,9,3,9,12,12,9,3,5,2,5,15,12,5,7
2022,2022-08-18,21:00:00,Quartas De Final ,Jogos De Volta,Estádio Raimundo Sampaio,Braulio da Silva Machado,10450,25000,América-MG,São Paulo,Vagner Mancini,Rogério Ceni,8200000,37850000,31.1,27.2,2,2,1,2,0,,,4,1,15,10,9,14,2,2,3,1,10,8,6,3
2022,2022-06-22,19:30:00,Oitavas De Final ,Jogos De Ida,Arena Fonte Nova,Braulio da Silva Machado,20484,55000,EC Bahia,Athletico-PR,Guto Ferreira,Luiz Felipe Scolari,7250000,32700000,27.3,24.7,1,2,1,2,0,,,5,3,19,11,10,19,3,3,0,2,18,10,7,2
2023,2023-07-12,20:00:00,Quartas De Final ,Jogos De Volta,Arena do Grêmio,,35437,60540,Grêmio,EC Bahia,Renato Portaluppi,Renato Paiva,27900000,27550000,29.2,26.6,1,1,,,1,5,4,,,,,,,,,,,,,,
2023,2023-07-15,17:30:00,Quartas De Final ,Jogos De Volta,Neo Química Arena ,,45004,49205,Corinthians,América-MG,Vanderlei Luxemburgo,Vagner Mancini,46400000,12550000,29,29.6,3,2,,,1,6,3,,,,,,,,,,,,,,
2023,2023-05-31,20:00:00,Oitavas De Final ,Jogos De Volta,Arena Fonte Nova,,34980,47364,EC Bahia,Santos,Renato Paiva,Odair Hellmann,23950000,20900000,26.6,26.8,1,1,,,1,5,4,,,,,,,,,,,,,,
2023,2023-05-31,22:30:00,Oitavas De Final ,Jogos De Volta,Estádio Olímpico Nilton Santos,,37682,46931,Botafogo,Athletico-PR,Luís Castro,Paulo Turra,20800000,47950000,30.2,25.6,1,0,,,1,3,4,,,,,,,,,,,,,,
2023,2023-05-31,22:30:00,Oitavas De Final ,Jogos De Volta,Neo Química Arena ,,38235,49205,Corinthians,Atlético-MG,Vanderlei Luxemburgo,Eduardo Coudet,52700000,49100000,28,28.8,2,0,,,1,5,1,,,,,,,,,,,,,,
2023,2023-05-31,22:30:00,Oitavas De Final ,Jogos De Volta,Estádio Beira-Rio,,36560,56000,Internacional,América-MG,Mano Menezes,Vagner Mancini,23800000,8600000,27.9,31.6,3,1,,,1,7,6,,,,,,,,,,,,,,
2023,2023-06-01,20:30:00,Oitavas De Final ,Jogos De Volta,Estádio Cícero Pompeu de Toledo,,49752,72039,São Paulo,Sport Recife,Dorival Júnior,Enderson Moreira,27700000,4600000,27.6,28.5,1,3,,,1,6,6,,,,,,,,,,,,,,
2023,2023-04-25,22:30:00,3ª Eliminatória ,Jogos De Volta,Ligga Arena,,19816,42372,Athletico-PR,CRB,Paulo Turra,Umberto Louzer,55100000,4250000,25.6,32.1,2,1,,,1,6,3,,,,,,,,,,,,,,
2023,2023-04-26,22:30:00,3ª Eliminatória ,Jogos De Volta,Neo Química Arena ,,39377,49205,Corinthians,Remo,Cuca,Marcelo Cabo,54900000,1630000,28.9,30.9,2,0,,,1,7,4,,,,,,,,,,,,,,
2023,2023-04-27,21:00:00,3ª Eliminatória ,Jogos De Volta,Estádio Rei Pelé,,14879,20000,CSA,Internacional,Vinícius Bergantin,Mano Menezes,3050000,33800000,27.1,28.1,2,1,,,1,8,8,,,,,,,,,,,,,,
2023,2023-03-14,20:00:00,2ª Eliminatória,Jogo Único,Estádio Major Antônio Couto Pereira,,19896,40502,Coritiba FC,Criciúma EC,Toni Oliveira,Cláudio Tencati,16000000,3650000,27.2,31.7,1,1,,,1,7,6,,,,,,,,,,,,,,
2023,2023-03-15,19:00:00,2ª Eliminatória,Jogo Único,Estádio Municipal Zinho de Oliveira,,2300,5000,Águia de Marabá,Goiás,,,,,,,0,0,,,1,7,6,,,,,,,,,,,,,,
2023,2023-03-15,19:00:00,2ª Eliminatória,Jogo Único,Estádio Municipal Doutor Novelli Júnior,,2072,18560,Ituano,Ceará SC,Gilmar Pozzo,Gustavo Morínigo,1430000,7050000,28.1,26.2,1,1,,,1,5,3,,,,,,,,,,,,,,
2023,2023-03-15,19:00:00,2ª Eliminatória,Jogo Único,Estádio Antonio Accioly,,5292,13000,Atlético-GO,Volta Redonda,Mozart,Rogério Corrêa,8600000,300000,26.5,28.6,1,1,,,1,5,6,,,,,,,,,,,,,,
2023,2023-03-16,21:30:00,2ª Eliminatória,Jogo Único,Estádio São Januário,,13329,24584,Vasco da Gama,ABC FC,Maurício Barbieri,Fernando Marchiori,44600000,1150000,25.4,31.1,0,0,,,1,5,6,,,,,,,,,,,,,,
2022,2022-10-19,21:45:00,Final ,Jogo De Volta,Estádio Jornalista Mário Filho,,61566,78838,Flamengo,Corinthians,Dorival Júnior,Vítor Pereira,75000000,53800000,30.7,29.3,1,1,,,1,7,6,,,,,,,,,,,,,,
2022,2022-07-14,20:00:00,Oitavas De Final ,Jogos De Volta,Allianz Parque,,41361,43600,Palmeiras,São Paulo,Abel Ferreira,Rogério Ceni,91000000,33100000,27.5,26.6,2,1,,,1,5,5,,,,,,,,,,,,,,
2022,2022-05-10,20:30:00,3ª Eliminatória ,Jogos De Volta,Os Pioneiros,,6029,8000,Azuriz,EC Bahia,Fabiano Daitx,Guto Ferreira,175000,8400000,24.9,25.4,1,1,,,1,4,5,,,,,,,,,,,,,,
2022,2022-05-11,22:00:00,3ª Eliminatória ,Jogos De Volta,Arena Pantanal,,9156,42968,Cuiabá-MT,Atlético-GO,Luiz Fernando Iubel,Umberto Louzer,9350000,8300000,27.9,27.1,0,0,,,1,3,5,,,,,,,,,,,,,,
2022,2022-05-12,19:30:00,3ª Eliminatória ,Jogos De Volta,Estádio Raimundo Sampaio,,22158,23000,Cruzeiro,Remo,Paulo Pezzolano,Paulo Bonamigo,7700000,1500000,26.6,29.8,1,0,,,1,6,4,,,,,,,,,,,,,,
2022,2022-05-31,21:30:00,3ª Eliminatória ,Jogos De Volta,Estádio Nabi Abi Chedid,,1668,13212,RB Bragantino,Goiás,Maurício Barbieri,Jair Ventura,45450000,6850000,22.9,28.9,0,1,,,1,8,10,,,,,,,,,,,,,,
2022,2022-03-08,20:30:00,2ª Eliminatória,Jogo Único,Estádio Orlando Scarpelli,,6066,19908,Figueirense FC,Cuiabá-MT,Júnior Rocha,Pintado,500000,9250000,28.9,30,2,2,,,1,4,6,,,,,,,,,,,,,,
2022,2022-03-08,20:30:00,2ª Eliminatória,Jogo Único,Estádio Governador Alberto Tavares Silva,,2991,44200,Fluminense-PI,Santos,,,,,,,1,1,,,1,5,6,,,,,,,,,,,,,,
2022,2022-03-09,20:30:00,2ª Eliminatória,Jogo Único,Estádio Adauto Moraes,,2,5018,Juazeirense,Vasco da Gama,,,,,,,1,1,,,1,5,3,,,,,,,,,,,,,,
2022,2022-03-10,20:30:00,2ª Eliminatória,Jogo Único,Estádio Municipal Irmão Gino Maria Rossi,,9453,19000,Pouso Alegre,Coritiba FC,Francisco Diá,Gustavo Morínigo,450000,9080000,28.5,30.3,1,1,,,1,3,4,,,,,,,,,,,,,,
2022,2022-03-15,20:30:00,2ª Eliminatória,Jogo Único,Estádio Brinco de Ouro da Princesa,,2646,32453,Guarani,Vila Nova FC,Daniel Paulista,Higo Magalhães,3600000,3800000,26.6,29.9,2,2,,,1,2,2,,,,,,,,,,,,,,
2022,2022-03-16,15:00:00,2ª Eliminatória,Jogo Único,Estádio Maria Lamas Farache,,0,18017,ABC FC,Altos,Moacir Júnior,Carlos Rabelo,400000,100000,27.1,30.1,1,1,,,1,1,1,,,,,,,,,,,,,,
2022,2022-03-16,18:00:00,2ª Eliminatória,Jogo Único,Estádio Municipal Nhozinho Santos,,2869,16500,Moto Club,Tombense,,,,,,,1,1,,,1,3,5,,,,,,,,,,,,,,
2022,2022-03-16,19:30:00,2ª Eliminatória,Jogo Único,Estádio Manoel Dantas Barreto,,501,5000,Globo,Brasiliense,,,,,,,1,1,,,1,1,1,,,,,,,,,,,,,,
2021,2021-12-12,17:00:00,Final ,Jogo De Ida,Estádio Governador Magalhães Pinto,,53181,62018,Atlético-MG,Athletico-PR,Cuca,Alberto Valentim,47700000,26500000,29.4,27,4,0,,,0,,,,,,,,,,,,,,,,
2021,2021-10-27,21:30:00,Semi-Finais ,Jogos De Volta,Estádio Governador Plácido Castelo,,9518,60326,Fortaleza,Atlético-MG,Juan Pablo Vojvoda,Cuca,10230000,46600000,28.8,28.7,1,2,,,0,,,,,,,,,,,,,,,,
2021,2021-10-27,21:30:00,Semi-Finais ,Jogos De Volta,Estádio Jornalista Mário Filho,,31586,78838,Flamengo,Athletico-PR,Renato Portaluppi,Alberto Valentim,66250000,26500000,31,26.9,0,3,,,0,,,,,,,,,,,,,,,,
2021,2021-06-09,16:30:00,3ª Eliminatória ,Jogos De Volta,Estádio Maria Lamas Farache,,0,18017,ABC FC,Chapecoense,,,,,,,3,0,,,0,,,,,,,,,,,,,,,,
2021,2021-06-09,19:00:00,3ª Eliminatória ,Jogos De Volta,Estádio Governador Roberto Santos,,0,31000,EC Bahia,Vila Nova FC,Dado Cavalcanti,Wagner Lopes,10900000,3180000,26.7,28.8,1,0,,,0,,,,,,,,,,,,,,,,
2021,2021-06-09,19:00:00,3ª Eliminatória ,Jogos De Volta,Ligga Arena,,0,42372,Athletico-PR,Avaí FC,Toni Oliveira,Claudinei Oliveira,25400000,5830000,26.9,30.4,1,0,,,0,,,,,,,,,,,,,,,,
2021,2021-06-09,19:00:00,3ª Eliminatória ,Jogos De Volta,Allianz Parque,,0,43600,Palmeiras,CRB,Abel Ferreira,Allan Aal,40000000,4130000,28.3,28.4,0,1,,,1,3,5,,,,,,,,,,,,,,
2021,2021-06-09,19:00:00,3ª Eliminatória ,Jogos De Volta,Estádio Adauto Moraes,,0,5018,Juazeirense,Cruzeiro,,,,,,,1,0,,,1,4,2,,,,,,,,,,,,,,
2021,2021-06-09,21:30:00,3ª Eliminatória ,Jogos De Volta,Estádio Heriberto Hülse,,0,22000,Criciúma EC,América-MG,Paulo Baier,Lisca,75000,5230000,27.8,28,2,2,,,1,5,4,,,,,,,,,,,,,,
2021,2021-06-10,21:30:00,3ª Eliminatória ,Jogos De Volta,Estádio Governador Plácido Castelo,,0,60326,Ceará SC,Fortaleza,Guto Ferreira,Juan Pablo Vojvoda,6480000,10900000,26.1,28.5,0,3,,,0,,,,,,,,,,,,,,,,
2021,2021-06-01,16:30:00,3ª Eliminatória ,Jogos De Ida,Estádio Onésio Brasileiro Alvarenga,,0,11788,Vila Nova FC,EC Bahia,Wagner Lopes,Dado Cavalcanti,3500000,12100000,29.7,25.7,0,1,,,0,,,,,,,,,,,,,,,,
2021,2021-06-02,16:30:00,3ª Eliminatória ,Jogos De Ida,Arena Condá,,0,22600,Chapecoense,ABC FC,,,,,,,3,1,,,0,,,,,,,,,,,,,,,,
2021,2021-06-02,19:00:00,3ª Eliminatória ,Jogos De Ida,Estádio Governador Plácido Castelo,,0,60326,Fortaleza,Ceará SC,Juan Pablo Vojvoda,Guto Ferreira,10480000,7100000,28.2,26.2,1,1,,,0,,,,,,,,,,,,,,,,
2021,2021-06-02,21:30:00,3ª Eliminatória ,Jogos De Ida,Estádio Raimundo Sampaio,,0,25000,América-MG,Criciúma EC,Lisca,Paulo Baier,6250000,275000,29.1,28.2,0,0,,,0,,,,,,,,,,,,,,,,
2021,2021-06-03,19:00:00,3ª Eliminatória ,Jogos De Ida,Estádio Aderbal Ramos da Silva,,0,17800,Avaí FC,Athletico-PR,Claudinei Oliveira,Toni Oliveira,5930000,27900000,30.6,25.7,1,1,,,0,,,,,,,,,,,,,,,,
2021,2021-03-26,20:30:00,2ª Eliminatória,Jogo Único,Estádio Elcyr Resende de Mendonça,,0,6000,Corinthians,Retrô,,,,,,,1,1,,,1,1,1,,,,,,,,,,,,,,
2021,2021-04-01,17:00:00,2ª Eliminatória,Jogo Único,Estadio Municipal Passo das Emas,,0,10000,Luverdense,RB Bragantino,Raul Cabral,Maurício Barbieri,350000,29400000,26.6,26.4,1,2,,,0,,,,,,,,,,,,,,,,
2021,2021-04-06,19:00:00,2ª Eliminatória,Jogo Único,Arena Joinville,,0,22400,Coritiba FC,Operário-PR,Gustavo Morínigo,Matheus Costa,5080000,1880000,29.7,28.5,3,2,,,0,,,,,,,,,,,,,,,,
2021,2021-04-06,21:30:00,2ª Eliminatória,Jogo Único,Estádio Governador Plácido Castelo,,0,60326,Fortaleza,Ypiranga-RS,Enderson Moreira,Júnior Rocha,10430000,200000,28.7,29.6,1,0,,,0,,,,,,,,,,,,,,,,
2021,2021-04-07,16:00:00,2ª Eliminatória,Jogo Único,Estádio Municipal Helvídio Nunes de Barros,,0,5400,Picos,Boavista,,,,,,,0,1,,,0,,,,,,,,,,,,,,,,
2021,2021-04-07,16:00:00,2ª Eliminatória,Jogo Único,Estádio Adauto Moraes,,0,5018,Juazeirense,Volta Redonda,,,,,,,3,3,,,1,7,5,,,,,,,,,,,,,,
2021,2021-04-07,19:00:00,2ª Eliminatória,Jogo Único,Estádio Manoel Barradas,,0,35632,EC Vitória,Rio Branco-ES,Rodrigo Chagas,Andre Visser,1450000,75000,24.6,28.1,2,0,,,0,,,,,,,,,,,,,,,,
2021,2021-04-07,21:30:00,2ª Eliminatória,Jogo Único,Estádio Governador Roberto Santos,,0,31000,EC Bahia,Manaus FC,,,,,,,4,1,,,0,,,,,,,,,,,,,,,,
2021,2021-04-07,21:30:00,2ª Eliminatória,Jogo Único,Estádio Antônio Guimarães de Almeida,,0,3500,Tombense,Vasco da Gama,Bruno Pivetti,Marcelo Cabo,300000,11150000,28.2,27.7,1,2,,,0,,,,,,,,,,,,,,,,
2021,2021-04-08,19:00:00,2ª Eliminatória,Jogo Único,Estádio Heriberto Hülse,,0,22000,Criciúma EC,Ponte Preta,Wilsão,Fábio Moreno,375000,3380000,27.7,27.1,1,1,,,1,6,5,,,,,,,,,,,,,,
2021,2021-04-08,21:30:00,2ª Eliminatória,Jogo Único,Estádio Onésio Brasileiro Alvarenga,,0,11788,Vila Nova FC,Juventude,Wagner Lopes,Marquinhos Santos,1380000,4500000,29.3,29.1,1,1,,,1,5,4,,,,,,,,,,,,,,
2021,2021-04-13,16:45:00,2ª Eliminatória,Jogo Único,Estádio Estadual Jornalista Edgar Augusto Proença,,0,45007,Paysandu,CRB,Itamar Schulle,Roberto Fernandes,1150000,3780000,28.4,30,1,2,,,0,,,,,,,,,,,,,,,,
2021,2021-04-13,19:00:00,2ª Eliminatória,Jogo Único,Estádio Olimpico Albino Turbay,,0,4000,Cianorte,Santa Cruz,João Burse,Roberto de Jesus,50000,450000,25.5,28.7,1,0,,,0,,,,,,,,,,,,,,,,
2021,2021-04-13,20:30:00,2ª Eliminatória,Jogo Único,Estádio Rei Pelé,,0,20000,CSA,Remo,Mozart,Paulo Bonamigo,4980000,1000000,28.6,30.4,1,1,,,1,6,7,,,,,,,,,,,,,,
2021,2021-04-14,19:00:00,2ª Eliminatória,Jogo Único,Estádio Raimundo Sampaio,,0,25000,América-MG,Ferroviário,Lisca,Francisco Diá,3780000,250000,29.5,26,1,1,,,1,4,3,,,,,,,,,,,,,,
2021,2021-04-14,21:30:00,2ª Eliminatória,Jogo Único,Estádio Maria Lamas Farache,,0,18017,ABC FC,Botafogo,Sílvio Criciúma,Marcelo Chamusca,50000,7530000,25.3,26.7,1,1,,,1,5,2,,,,,,,,,,,,,,
2021,2021-04-14,21:30:00,2ª Eliminatória,Jogo Único,Arena das Dunas,,0,31000,América-RN,Cruzeiro,,,,,,,0,1,,,0,,,,,,,,,,,,,,,,
2021,2021-04-15,19:00:00,2ª Eliminatória,Jogo Único,Estádio Municipal Helvídio Nunes de Barros,,0,5400,4 de Julho,Cuiabá-MT,,,,,,,0,0,,,1,0,0,,,,,,,,,,,,,,
2021,2021-04-15,19:00:00,2ª Eliminatória,Jogo Único,Estádio Aderbal Ramos da Silva,,0,17800,Avaí FC,FC Cascavel,Claudinei Oliveira,Tcheco,5350000,500000,31.4,29.4,2,0,,,0,,,,,,,,,,,,,,,,
2021,2021-04-15,21:30:00,2ª Eliminatória,Jogo Único,Arena Joinville,,0,22400,Joinville-SC,Atlético-GO,,,775000,9400000,27.4,26.8,0,2,,,0,,,,,,,,,,,,,,,,
2021,2021-03-09,16:00:00,1ª Eliminatória,Jogo Único,Estádio Iliê Vidal,,0,8000,Águia Negra,EC Vitória,,,,,,,0,1,,,0,,,,,,,,,,,,,,,,
